% Generated on Thursday, 14. May 2015 05:34PM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"de_dust is still a blast after all these years. the game runs well even on laptops!",2.7
"i stil play this game today its that good, anyone who dont have this game should get it immediately!",2.5
"it is so classic and so balanced that you just cant go wrong with counter strike. 5/5",33.1
"played from february 2000 - september 2004. the one that started it all. the original. g.o.a.t.",1242.9
"the reason why steam is alive. the reason why valve is what it is today. still cs 1.6 is the best our there.",2.8
"one of the most played and known games in the world. you cant get bored of this game. really recommand it.",649.8
"it is and always will be the best and most addictive multiplayer game ever created!",1971.1
"a game in which you can always come back too. with cs go and source also being great games, counter-strike 1.6 is always a classic in my book",1777.3
"i really love this game. its one of my favourites. the game mode, those oldish graphics, the fun you can have with it... i met a lot of nice people because of this game, and its sad that most of the servers are full of cheaters now, but you will always find out some good servers even if theres no admins around. one of the best fps ever. 10/10",1216.5
"its ing counter-strike. what are you reading this for? buy it already.",0.7
"a classical fps shooter. if youre just as much as a fan of the cs series like i am, youll like the original as well. would recommend any day :p",0.2
"instead of writing a long, drawn out, tl;dr review, ill just give a summary of what that review would be: best game ever.",1015.4
"let me just say one thing: who likes to play counter-strike 1.6 just play! as the saying goes, spomenite childhood !! the game is excellent, but other versions of counter-strike is also awesome:) the very rare i go because i play counter-strike: source, and other games .i advise everyone to play. if you have not played in counter-strike 1.6 - that you have not had a childhood = ((",0.9
"this game is just a classic. if you think you are a gamer you should know",7.5
"thankx valve laav this cs pack and 1.6 <3 my life :)",284.6
"this game never gets old. the only thing you can improve is your skill 10/10.",105.5
"i cannot play because this  the game waas actived with a product code that is vailid only in a specifig geographic region. since you are not currently in that region, counter strike is not avaible to play :( pls help meeee i already was disable beta updates but nothing :(",1.6
"best game ever, the graphics may not be the best, but who cares, i still love it as hell!",33.5
"best fps game of all the time,the one that started it all aswell with the competitive scene.",522.4
"i have been playing this game since 4-5 years now... not bored even now... the mods present in the game . the different models that can be downloaded.. its competitiveness... make it a game worth buying eve now after this many years of its release... warning.. dont buy thios game u wont see sunlight again.. :p",55.2
"i highly recommend this game if you are into fps games. this is the legendary game that started it all. trust me, if you buy this game you wont regret it. its graphics for 17 or more year old game, are pretty good. it has good servers and alot fun mini-games to them. ;)",39.0
"one of the most groundbreaking and legendary multiplayer games in the history of video games. all created by 1 guy in his college dorm, in this spare time. it doesnt get any more awesome than that.",41.1
"simply the best game ive ever played (and possibly will ever)",277.2
"joined steam just for this game. the best multiplayer fps experience you can get! update: shifted to cs go :d ~#cs fan",2.1
"if youre on steam and you havent played, or own this game, just kill yourself.",346.8
"best game ever..... so many fun times, great fps, worth way more than it costs! its just great!",507.0
"laggy, unoptimized, no online solutions work. absolutely shocked such an old game is so  its not even optimized to be played. waste of money. do not recommend.",2.8
"counter strike one of the best multiplayer first person shooters out there even though it came out 14 years ago it still has outstanding graphics a good level design and alright player models i would recomend this game to anyone with a spirit to play oldschool shooters",3.9
"only skill important in this game. i liked this game :>",27.2
"what is there left to say about this great game,its simply classics and part of any kid born past 1990 childhood :d i really love the fact it is so wide spread around the world,and just keep it up like this !",454.6
"the best game ever!!! the freaking best game evaaaa brooo!!",939.7
"i cant believe this game is not free-to-play yet. i mean, its been like, what? 15 years? and people can simply just download the non-steam version. should really be free-to-play to encourage non-steamers to play it on steam.",2280.5
"best game on the pc, game 13 years ! the audience of players still be numbered in the millions. the perfect game engine provides unlimited possibilities, a large number of modes (zombi, biohazard, surf, gungame, jump etc) make the game varied and exciting. only here you can with one clip to put entire opposing team, then plays the role of your skills playing shooters. the only game in which you can play for years and still have fun.",422.8
"theres a reason why over 15,000 people still play it after 15 years.",9.1
"a very good game i love it. this games proves that graphics doesnt matter.",239.1
"one of the best fps games out there. playing it since 2 years love this game",82.4
"there is only one thing i would like to know about this game. why is there an auto-aim option in the mouse section of options. i have never tried it and i dont know if it works but i just think it is strange.",0.6
"the good old shooter that was one of the biggest things that started nowadays fps ..... great game if you know how to play it",23.9
"classic, functional fps multiplayer shooter that everyone can enjoy. although its showing its age now that modern fpses have the aim down sight function.",15.4
"i recommend this game because is the besssssst game evaaaaa|",277.4
"excellent action packed dynamic game, where you get to test your reflexes and meet and play online with your friends!",1443.3
"10/10 nothing i disliked at all!!! happy with it sens i got it and all ever play really!!!!",2568.6
"how can a game this old still be so fun? a great community!",0.9
"the one and only. back when games had simple mechanics and very little nonsense. remember when a bullet would go where you actually fired it? remember when recoil patterns were easy to understand? remember when it was possible to take a game seriously and become ridiculously good at it? the counter-strike franchise is very much like super smash bros -- they had brawl, we had cs:source and cs:go. lets hope valve decides to play a proper homage to this game in the future much like nintendo did with the new smash bros.",223.4
"it is one of the best fps game available online. even today its craze has not ended. from a navi player i heard that steam version provides very low lag due to which i purchased the game and for sure i was 100% satisfied. you would not believe my ping dropped to 19~21 from 200~1500.",16.9
"this is not a game but a religion, a way of life. if you are not upto the competetion better stay away from it.",1181.7
"it got at least 10 times better love story than twilight and counter-strike: global offensive.",10.6
"awesome game,i use to play cz before but now i realized cs 1.6 is by far the best game i ever played",154.0
"a classic that never gets old. perfect action, tons of game modes and hours of fun fun fun fun fun fun. buy. just buy.",98.7
"it has some history for old gamers. solid gameplay.",21.4
"one of the best multiplayer games out there right now. fun, strategic gameplay. best played with a couple friends or a full team of people that you can communicate with.",63.6
"no other game can match the simplicity of this game. easy to play; hard to master. just love it from the age of 8. best game ever for me.",1749.9
"best fps game in my opinion. definitely a must buy. this review goes to all cs series.",21.0
"the only extremely good counter-strike game, unforunately they updated it and things got a bink wonky, but its still more impressive than cs:go.",0.2
"its a world filled with racists, 12 year olds, drug addicts and mexicans. they call it - cs 1.6",3.7
"this game is so fun. i have almost 150 hours in it. 10/10",147.0
"the real pillar of all fps games ever to sprout out into the competitive scene. its been around for as long as i can remember and has literally changed the esports scene. very balanced and runs on one of the smoothest engines every made for a first person shooter. the game is outdated now and its successor cs:go is doing a good job at satisfying the professional scene while maintaining a very challenging and exciting gameplay",76.5
"14 years at still playing. if they drop supporting this game, i am going to lose my mind! best server ever (64.74.97.108:27015) friendly people no cheaters located in the us join now",2103.0
"the game is very fun for its age and i have had a lot of fun playing this. this game means a lot to me and to some of my friends. this game was my first ever multiplayer game when i started playing it in 2007, when i didnt have steam and had to pirate it, sadly. im fairly sad that it is dying, but it had a good run. 10/10",183.5
"if you want to be a pro in team fortress 2 , you must be a pro in this first . dont ever stop playing this.this will make you a true sniper :d",398.2
"this is great game... graphics is no good but its great multiplayer.",208.1
"source ,1.6 is and will ever be the best m8.just check itand feel the diffrent. aight",373.8
"if youre on steam and you havent played, or own this game, just kill yourself.",346.8
"spent so many hours on this game during high school! now that go is out, im playig counter strike more.",3.7
"counter - strike 1.6 is the most original first person shooter i played in my life. counter - strike is an absolute fun game with action - packed maps full of different varieties to choose from. there are tons of weapons from automatic to semi - automatic, shotguns, handguns, and etc. it will definitely give you a blast of fun memories and its a good game to enjoy for a long time. check it out !",588.8
"one of the games ive played the most since year 2006.",60.1
"probably my favourite game in the series. has a more arcady feel to it, probably give it a miss if youre into realistic shooters and maybe get go instead. if youre more of a quake guy like me then its worth it, but probably wait until a sale before you buy.",56.4
"dont buy this game .... download .... anyway this game is ok . :d",36.9
"one of the best online multiplayer games of all time.",720.8
"nice game, great gameplay, graphics is poor as hell",13.8
"repeatedly blew myself up all on my own. 9/10 would be forever alone again",0.3
"awesome! this is a game that i had played just for the sake of play with friends but now i makes friends while playing . the game is solid , enjoyable , and yes.. a must have :d",297.1
"hands down. its counter-strike the god damn sexy half-life mod. no other-mods that makes hl into an awesome multiplayer fps game. introducing bomb and defuse , hostage , etc. pros : - gameplay is fun! - a hell lot of server - large community ( did i said large. i mean ing huge ) cons : - the steam version doesnt have bots ( except cs:cz )",1.9
"one of the best first person shooters ever the thing that makes this game so awesome is that you will always have competition and theres no excuse for losing or winning because the only thing that can make you good in it is experience there are no in-game purchases and its really hard to get pro or even decent as it doesnt have auto-recovery as many fps nowdays highly recommended",448.2
"best game ever...spent more than 10 happy years playing it. beware of cheaters tho. gl & hf",828.7
"hii , why do not i see the publication of the counter i play .. and i see the table several killed up no picture .. why ? ndirr this game .. and someone could help me please?",1164.5
"one of the best multiplayer games out there :d 10/10",3.2
"a classic that everyone needs to have played at least once.",12.6
"everybody get up, its time to slam now we got a real jam goin down welcome to the space jam heres your chance, do your dance at the space jam, alright",9.6
"i played this game like 7 years, but it still hasnt boored me once, its the best game form me and for the most people on this polanet. i sincerely recommend this game to anyone its just that awesome. :)",1532.9
"classic cs nothing like it. a must have for gaming collectors",21.7
"its like cs:go....but losing isnt even that bad in this one. which makes it better. no ranks which is also nice",0.4
"game from my childhood. 10/10 fun. 10/10 mods cs 1.6 is not dead!",417.1
"gg...but i cant play paintballl because of some errors :(",353.7
"hello i have purchased cs anthology ,but when i am trying to install to update steam it always shows fatal error ,there is no internet connection ,how can i resolve this issue because if i do not update it ,i can not lo gin to play .pls help me.",380.9
"highly recommend, the hardest cs to play due to a unique way of aiming which was new when the game came out, and the dodgy rego.",293.7
"classic. i and much of the community moved on to source or cs:go, but this game will always be fun. back when this game wasnt on steam, a couple of friends and i played this on lans. i still revisit this game from time to time, half of it for the fun, and half of it for the nostalgia. there is still a very active multiplayer community so youll definitely get your moneys worth. get some mods, make some friends, have a blast!",141.9
"they should just rename this awp and deagle game, because those are the only two ing weapons that you will ever use in it.",0.7
"this year , 99 is make a best multyplayer shooter ever , realy , good job valve ! :d",218.0
"this is the best game ever like ever come on this darn planet!",1245.5
"the game is too lagy i got rip off. i going to play mega man 6, bros.",0.8
"counter-strike set the foundation for online competitive team-play fps. and its still a viable game over 10 years later.",181.5
"one of the best counter-strike games in my opinion. dying out, but still worth playing.",2269.6
"my first game ever purchased, it will be in my life forever :)))))",438.1
"the best game ever :) fun,friends and really good time :3",317.9
"counterstrike is one of the best first person shooter games that came out and is still going strong after all these years",72.7
"the game may be old, but it still gives hours of fun.",673.7
"bought and played a generation too late. it makes me sad to stare at the empty servers.... those ones actually have good maps... all i have are the 24/7 dust 2 maps.... oh well, still, this game is one of the best.",117.0
"ive been playing this game for 10 years, and its still my favorite. 10/10 stars!",20.1
"a game that helps you to develop a good teamplay spirit",1250.3
"one of the best fps in the early 2000s. this game just brings back nostalgia and memories. a must have game for all players.",247.4
"i was pro on this game, really.. + community,mods - cheaters, kids",288.6
"i play counter strike for 6 years, this game is great ! pros: -gameplay -lot of mods -great menu soundtrack -epic headshot animation cons: -community",96.8
"spent so many hours on this game during high school! now that go is out, im playig counter strike more.",3.7
"best game ever. i hope people will play it for another 15 years",654.7
"that moment of pure passion when your enemys lifeless body slumps to the ground, and to the top-right of the screen you see your name and feel your score increase. you might have played this game for 50 hours, or you might have played it for 5,000; but it doesnt matter how experienced you are, because its all about that moment.",120.7
"counter strike 1.6.... the game that set the standards of shooters and paved the way for new video games. on my old steam account, i racked at least 1000 hours on counter strike and counter strike condition zero, and all for a good reason, because it is probably one of the best team shooters in the world. 10/10",2.6
"almost 7 years of playing this game and still goin on! i hope it will not die because of global offensive. it will be a good idea to introduce steam achievements/trading cards for it, because its a very played game",227.8
"cs was the very first fps game i was introduced to (over 10 years ago omg), and ive been in love with it ever since. makes me a lil giddy sometimes, and compared to the graphics and simulation of todays shooters the quality is pretty  (im prepared for some flak), but really, its like that bottle of wine that has aged and mellowed on the beloved alcohol shelf *hic*...nothing can beat the classics. a bottle of the finest chardonnay for this veritable *hic* shooter! and another just for me. *collapses in drunken stupor*",8.4
"same old cs... good game, one of the best shooters of all time. nowadays its graphics seems a little outdated. but hl engine still works pretty nice. still better and less robotic than cs:go.",71.3
"this game is so good man 10/10 ign even counter strike source is more dead than this even here in 2015 its still funny man trust me so funny!",7.2
"very nice game.i just playing cs 1.6 .cs - never die ! my experience is born in cs 1.6 i playing cs 1.6 since 2008.i like it ! cs 1.6",742.2
"a classic in fps! great game i spent hours in! but since cs:go i recommend everyone to step into the next generation",15.3
"possibly one of the greatest first person shooting games ever made. try it out and see how you like it. too bad that numerous number of hackers are around these days, but not a probem if server admins are present. you can try maps like dust/dust2, assault, or even fy maps like snow and iceworld. awp maps are also great if you like scoping and killing opponents with one shot. maybe even go for some of the fun surfing maps that are still around. lastly, fyi it does take some time to find the optimal sensitivity setting that you play the best with.",218.4
"the game cs:source destroyed by completing dividing one of the biggest competitive gaming communities in two. best game ever. rip cs.",151.4
"in 1999, this was one of the games you played on internet cafes with friends, and it still is fun to play with friends, as long as they dont screen look.",7.8
"my entire childhood! recommend 5 stars for those who like simple fps games",1080.3
"sweet game, i only play oe x box, pc way better, recommened by me",81.7
"this has been one of the best and most competitive fps for the past 17 years. its slowly dying, but still has an active community of 30,000 players daily.",1443.2
"due to its special gameplay back in the time 10/10 . now its just 2/10.",8.5
"ok, this is an internet classic; its been the butt of many meme jokes, but you just cant help getting past the fact that it became an internet classic. with terrorist versus ct matches, weapons that would make your head spin and a variety of game modes and community based maps, cs is just one of those games you cant pass up.",24.2
"i was told this was like a mlg call of duty black ops, but its nothing like that. 4/360n0sc0pes add me if you wanna play [mlg]xxxxle420milkxxxxn0s0ur",16.0
"great game. a lot of people still playing, full/modded servers. its easy to get into, and its cheap",53.3
"brilliant gameplay, lots of options, graphics are very good for a game thats old and made 1st november 2000. one of the best first-person shooter games aroung its time 10 years after half-life.",0.2
"this is my favorite game on steam. even though its pretty old its more fun than tf2 and garrys mod.999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999/10",2.0
"im really bad at it, but its an amazing classic game. yes. i definately do reccomend it.",227.0
"one of the most important interactive medias to get yourself better than before in themes of thinking, hand-eye-coordination, reflexes, individuality and so on. it is like a million little games in one game and you can play it with enough real humans to experience for yourself.",4.3
"one of the best games i ever played since teenage years, and i still loved it.",1.4
"please enable counter strike 1.6 mode d3d , i cant run with opengl mode, i only use intel(r) hd graphic....",123.5
"its old and the graphics are outdated... but screw that! this is really fun to play, even though there are tons of pros",7.2
"counter-strike is one of those games that still has people playing on servers 15 years later and probably still will due to its addictive and competitive gameplay. strongly recommend it. 10/10",12.7
"one of the best shooters ever made. no levels, no accessories for your guns, no cheat guns... just you and your skill. lots of hours spent in this game and so much fun i have had with it. 8.5/10 ----------------------------------------------------------------------------------------------------- uno de los mejores shooters de la historia. no hay niveles, ni accesorios, ni armas chetadas... solo t y tu habilidad. muchas horas jugadas en este juego y me he divertido mucho con l. 8.5/10",284.3
"i really liked this game because its very good, many many servers and players you can play with i have some experience,but more memories when i first started to play this game. so i recommend it!!!!! to all its not some strong game that you will be in lag or your computer is weak and you cant on this game,so this game is very small and everyone can play it!",52.6
"so this game was released when i was still a sperm and still it has a huge popularity wich is insane no other game can do this ever. counter-strike ha totally changed all gamers lifes amazing.",14.4
"i found that once i lowered my resolution to 640 x 480 i became 70% better at the game. makes heads bigger and easier to aim at so its pretty similar to cs:s. gg ez noobs get rekt fgts easily 9/10 go buy it",23.1
"ive spent so many hours playing this game, meeting new people. i youve never played this game... whats wrong with you?",586.5
"what better than a classic, theres nothing really left to say about this game. its wonderful, totally worth of its entire price, that isnt that much either.",8.8
"i get my  wooped by people who have been playing since electricity was discovered.",26.7
"counter strike is a game that teaches you how to use your eyes to there full potential. you must be a fast thinker and good at stratigic thought.",73.4
"my very first fps, been playing for 8 yrs now and i still love this game! imo this is one of the best games ever. various mods make this game really addictive, so you just cant get bored.",1.2
"great game! this game shows you how fps has evolved into one of the most popular game genres. this game is old, has not many multiplayer servers and has graphics that arent the best, but i assure you that you will have some fun with it. if yoiu are getting this game because yiu are looking for a good fps, buy counter strike: global offensive or even better counter strike: complete.",1.7
"one of the best oldest pc fps shooters of all times, i play this game til this day, been playing since 2000 back when cal league was popular. og account with 7 digits",1132.3
"i can shoot people and jump while doing it 10/10 masterpiece",136.7
"the last time i played this game was at 2004. now the shooter games have changed. better graphics, better annimation and of course better physics. but this game even if passed 14 years, still remains in our hearts. (10/10)",35.0
"the original where so many people destroyed their computers over this game from being sniped. ahh.",0.7
"i gave it a shot, played few hours. pretty funny game with a lot of mods.",1520.8
"the first counter strike that started it all. which was an amazing mod for half life and my first pc game :)",0.3
"best version of the counter-strike series! no doubt!",14.1
"the stripped-down fps that delivers raw competition and insane replayability. my childhood wouldnt be the same without this game. too bad im old now. i should have kept up.",0.5
"played more than 300 hours since steam is counting. this is a must-play for everyone, an absolute classic.",305.5
"do i need to say why do i recommend this? because this is freakin awesome! thats why...!",39.5
"probably the first game on my account ever (well the whole goldsrc pack but ya know)",0.6
"this is a must if you want to get better at cs go! cs series has improved so much over the years now :)",49.1
"i have wasted my life on this game, they might as well call it cocaine-strike with how addictive it is. i would strongly recommend getting this game",505.0
"i can think back to the days when i had this game on cd, it was amazing. this game is still amazing. the game is refreshing to play and is jam packed filled with fun! it is my favourite game from the series due to the fact that this game relates back to the times when i first started computer gaming and is a classic which everyone will enjoy! pick this game up now!",569.3
"this was the most awesome game i played for the first time, and still badass!",23.4
"ive played this game since i was around 6 years old back in 2002 and it still makes me laugh and have fun whenever i launch it to this very day. over 12 years of endless entertainment. no other game on this planet has given me more entertainment and enjoyment than counter-strike 1.6 has and i doubt no game ever will. reason ive only got 38 hours here is because i no longer use the account i originally played cs 1.6 on. func_vehicle is what makes this counter strike game the best out of all the others in the franchise.",1287.3
"amazing game play this game i garantie u that u will fail life :s",539.5
"the original counter-strike, valve made a multiplayer masterpiece here; it is almost faultless, apart from its old graphics. 14/15 - perfect bar graphics",3.9
"you should know this... it is the game to change all games of its type. it will be a part of my gaming forever!",24.8
"hey steam community... this is pawan, im facing some problem to play cs, could u help me out ? when i go to start playing cs online, the vac anti cheat is not leaving me to play, and do no why, the vac anti cheat has bean banned me, now i couldnt enter into cs. plz help me out of this... w8ing fr yr replay.!!",317.8
"counter - strike 1.6 is the most original first person shooter i played in my life. counter - strike is an absolute fun game with action - packed maps full of different varieties to choose from. there are tons of weapons from automatic to semi - automatic, shotguns, handguns, and etc. it will definitely give you a blast of fun memories and its a good game to enjoy for a long time. check it out !",588.8
"if you havent played it yet your not really a gamer!",311.2
"best game i ever played in my life! recommend this game!!!",697.7
"classic is always a classic, i smell this one will never die. counter-strike 4 life.",6.1
"got to love this game man. counter strike 1.6 forever :d",626.3
"the best fps gameplay you can play, playing it since 2008",30.3
"in my opinion, this is quite simply the best multiplayer fps shooter of all-time",1345.1
"awesome, best 1st person shooter game ever.. this game proves gfx doesnt matter gameplay does :p",673.0
"my first game ever......:`( good memories.... it helps you to play csgo! 100000/100",1486.1
"this is a classic, i must say if you want a good old shoot em up this is a great game for you",7.9
"the classic. outstanding gameplay. best community.",218.0
"this game took me away from csgo....this game is amazing.. i really recommend this game even if it isnt good looking all that matters is the gameplay and by far i really liked the gameplay of the original cs",3.5
"the best fps game ever made. lots of modes. lots of players. great fun!",32.2
"an awesome game takes me back to the good old days !!",8.4
"one of my all time favorite games... this is a classic. i will never forget the fast paced action this game encompasses due to my youth. i played countless hours of this and loved every second of it.",52.3
"i started playing this in 2002. this is completely addictive. even at this age i like to play it when ever i have some free time.",53.0
"this is where i started with. this never gets old.",37.1
"having only played csgo for the past year or so, it is really nice to see what that game was rooted off of. i now know playing 1.6 what all the hype about counter strike is and the history behind it. 1.6 for its time period was such a benchmark game. really awesome!",1.3
"this is the only pc game which i play till to date from the time it was released. i am playing this game for past twelve or thirteen years and i am still very much addicted to it. the game play is phenomenal, highly challenging and had a very realistic feeling during then. the recoils are amazing and very realistic. this was the only game of its period to have gun recoil. the whole game playing skills revolved around the ability to control the guns recoil which was its best feature. great game of all times !!! cheers!",697.7
"best online fps ever. the simplicity of this game makes it one of the most fun to play, with a match never the same to another. the steam version has no changes or bonuses whatsoever.",0.5
"i played this since 15 years, i still playing it. totally reccomended",0.5
"the point of counter-strike is... to be the best. this is not a game, this is the game!",105.0
"amaizing grapfix..mindblowing sounds..and obviously superflous gameplay !! loved it !",133.3
"i disliked this game because hardly anybody plays it and it is pointless without other players to play against.",0.2
"still nice after all these years. just need to get all those annoying cheating kids off your back",21.7
"i grew up playing this game and im still playing it. this game will never die.",11.1
"ah, the beauty of old gaming remains. this game is more than just alive and kicking, even though its old by now. its a nice game which focus more on skill and reflexes than cute graphics and advanced functions. if you like fast-paced shooter youll probably like this one too. theres lots of mods, addons and maps out there... since this is an older game which allow people to create their own through 3rd-party software. in my opinion, that alone make this game awesome.",273.9
"good game even though it is an older game still has many players 10/10 would get quickscoped again",2.3
"epic and clasic game . i recommend this to everyone with a bad pc and to fps game lovers. cs never die.",253.7
"this game is okay but it feels really clunky. if you want to get a better feel of counter strike just get counter strike: source its cs with a better physics.",6.6
"pfff.... nothing much too say the games old odseivly i dont reccomend it anymore but for the time this game was realised it truly shined.",4.8
"i play this game since i was like 14 years old . teamwork game in most of the times . solo game if you are pro .",933.2
"played this game since i was in hight school till now (cs 1.3). 1.6 is by far one of the best online fps competitive game of all time and wont disappoint.",1298.0
"3 words: fun and classic..! recommned for that people who like to play classic games :3 (dam its more then 3 words xd)",1.8
"cs was the very first fps game i was introduced to (over 10 years ago omg), and ive been in love with it ever since. makes me a lil giddy sometimes, and compared to the graphics and simulation of todays shooters the quality is pretty  (im prepared for some flak), but really, its like that bottle of wine that has aged and mellowed on the beloved alcohol shelf *hic*...nothing can beat the classics. a bottle of the finest chardonnay for this veritable *hic* shooter! and another just for me. *collapses in drunken stupor*",8.4
"classic. loved it when it came out and i still play it sometimes.",28.8
"this will always be the best counter-strike ever, but i can no longer recommend it. 90% of servers are hosted by mexicans so if you dont know spanish.....2bad... try cs:go or cs: source.",76.6
"best game ever !! i would recomand this game to everyone.",1137.1
"write a review for counter-strike please describe what you liked or disliked about this game and whether you recommend it to others. please remember to be polite and follow the rules and guidelines.",0.1
"this game is just as good as it was 10 years ago. its the tetris of fps. you will still find tons of people to play with (half of them annoying kids, just like 10 years ago) and find yourself neglecting your modern games...",25.1
"pain in the  for new players like me but still hell of alot of fun ::d::d:d",13.2
"15 years and it still has a somewhat strong multiplayer community. thats just enough reason to buy it. 10/10",8.1
"probably would be better if the playerbase was actually ing english",2.0
"play the original that started it all. complete with no skin no crates no keys and a whole lot of nostalgia!",0.6
"its like cs:go....but losing isnt even that bad in this one. which makes it better. no ranks which is also nice",0.4
"game from my childhood. 10/10 fun. 10/10 mods cs 1.6 is not dead!",417.1
"a classic in the genre. still a lot of players playing it. not the best looking multiplayer fps out there, but very fun to play.",21.0
"this game is byfar one of the best fps game i have ever played! i remember when i used to play this on the original xbox and had so much fun playing it. i was really sad when my controller broke and i couldnt play it anymore but soon after that i got the xbox 360 and started to play cod and gta. then, i started playing on pc and all i played was minecraft until i downloaded steam and i found counter strike. i had no idea it would come with cs:cz so i decided to play it and it was more fun than cs. i enjoy to play this game and im sure that i will continue to love this game!",18.8
"it was fun for the little that i played it, is this game active anymore?",1.1
"a great competitive game, with mostly a great community! i love this game and i really managed to make some new friends :).",109.6
"this game are best very bests !!!! 2001. oh yeah, 1992 1.5 <3 like game <3 !!!",452.5
"yep its the original countre strike, be a terrorist or a counter terrorist and shoot points to score, beautiful smooth gameplay, much better than that crappy source engine updates, come up with a good spraypaint logo to reach the bonnus round, i like the surf levels as well, valve when will you finally listen to the community and make surfing an actual game mode? it is a very respectful game for its age and i give it a good score in the end.",0.2
"the steam is not working and ate my nerve with kumping out of the server no reason after you just entered the game, when you tried to buy something from menu b it just changes map automatically and kepps going until you stuck in some little map with few poeple. change this problem faster or refund me or pay my loss !!!",5.1
"got this game for my sister. first question-how do i run? xd 10/10 would do again.",19.3
"counter-strike is everything forever =) play with your friends,win,and have fun!",735.5
"b17b4367...,.,.,.,...., 4 terrorists / 3 counter-terrorists",2.7
"so, the original cs, where it all begun. great game which made a great series!",0.4
"cant call yourself a counter-strike player without trying this one out at least once. people are still playing it after about 15 years. just imagine how much support this game got from the community and how popular it became within the hearts of many players.",15.7
"this is a classic and better first person shooting game the history.",6.0
"where there is cs der are gamers i would blindly buy this game withoput any hesitation",130.2
"the mother of all fpss around. definitely recommended.",1135.4
"probably the most played game in the old days. epic gameplay, not so epic graphics, but tons of fun and joy for hours. 10/10",703.3
"even though it came out over 10 years ago it is still a great game to play and the servers are filled with lots of players and the community lives on. i would recomend this game to anyone.",2.9
"many people in this game have been playing since 1999+, and certainly have the skill to prove it. this game changed the gaming industry greatly, and is of very high quality, though ages like anything but a fine wine. only get it if you have someone you know that can teach you how to play it. otherwise stick with cs:go.",3.5
"this game is awesome!!!!!! just got it last night and brings back soo many good memories, i recommend it to everyone!!!!!! =p",23.2
"absolutely speechless, is what i am when i think of the counter-strike series. look at this game, it was one of the most detailed fpss for its time and it still has it. no game series has been able to remake css addictiveness or its smooth gameplay. this game is one of the few titles that still requires skill, every weapon is earned and every weapon requires its own type of mastery. a truly great title that me and many others will return to play for a very long time.",34.7
"after reinstalling steam all servers are lost!!!!! sometimes cant find servers...",299.3
"this is best game in all world on-line games lalalala",286.1
"+this game still have appeal - runs slightly higher cpu then tf2 does (edit: v-sync on can reduce load by half)",41.9
"the years have mold this game very nicely for the past 14 years this game has gone down as the fps that started the series off with bang this game has everything from tatical game play to zombie infection modes. the game is made for all the fps junkies out there its 14 yrs old but still puts smiles on all the gamers faces as they play this forever great series of games from the gaben overlord all hail the valve group for giving us this amazing game!!!!!!!!!!!!!!!!!!!!",36.9
"awesome game u should give it for free to pro players :)",659.9
"this is a old classic and i love it and its all around funn",1.3
"about --counter strike-- 1. amazing gaming experience. 2. your game play will surely change with proper original steam version. 3. its an original game. dont even do a second guess before purchasing it. couldnt have expected more",68.2
"best first person game ever....^_^ do u love first person game..dont have graphic card....this is the game meant for u.......^_^",333.9
"a simple 3d shooter game. needs a lot of skill, some strategy and some brain of course.",448.4
"maybe the graphics are not the best, but this is a great game!",11.8
"amazing shooter!!! it would definitely be in my top 10 shooter games of all time",8.5
"pro: - very fun and competitive game - works well on every platform (linux included) cons: - none now buy it !!!",58.7
"simply i kike this game too much ! i m not a good gamer but soon i would be a good gamer of cs 1.6 :)))",372.8
"on my imac cs 1.6 the mouse glitches, lags whatever... lost 7 quids ... :( cs:go way better despite of its usage, my imac can play the game perfect with lags!!!",3.0
"cs 1.6 is by far one of my favorite 3rd person shooters. 5/5 stars",257.5
"aaah, keep spending so much money on this game hahaha, love it though",1.1
"it only but kinda good for its time but maybe then why on keep it the steem stoar jessa rhodes?",0.7
"this game is absolutely amazing! even though the graphics are not one of the best but still the game gained popularity. if you will know how to play counter-strike it will be easy for you to play other games. and there is no game like counter-strike ( in my opinion) that will give you pleasure when you are doing 5 kills and all are headshots and im 100 % sure that this game is a legend!!!",86.5
"polecam bardzo wam to. super sie szczylo w te terorysty.",150.5
"one of the best cs games, brings so many good memories :)",49.6
"the best game ever :) fun,friends and really good time :3",318.7
"counterstrike is one of the best first person shooter games that came out and is still going strong after all these years",72.7
"when i was 17 years old, i escaped 34 days from school to play this with my friends and i didnt pass in school that year . now its 11 years later and i still consider that year the best in my life . 11/10 would escape from school again .",48.6
"use to be a good game but full of hackers and  servers 10/10 ign",4.5
"the original,the one that started it all......great job.*clap*",42.9
"15 years and it still has a somewhat strong multiplayer community. thats just enough reason to buy it. 10/10",8.1
"probably would be better if the playerbase was actually ing english",2.0
"play the original that started it all. complete with no skin no crates no keys and a whole lot of nostalgia!",0.6
"this game is dosent good when i play on server dosent work and say : time out ",34.8
"learnt russian because of this game 999999/10 -ign",3.4
"best 1st person shooter of all time. even all these years after its release, its still the game i end up playing. ive been playing cs off and on since 2005 and i still love it just as much. the gameplay is perfect and flows perfectly.",182.9
