% Generated on Thursday, 07. May 2015 12:06AM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"cs was the very first fps game i was introduced to (over 10 years ago omg), and ive been in love with it ever since. makes me a lil giddy sometimes, and compared to the graphics and simulation of todays shooters the quality is pretty  (im prepared for some flak), but really, its like that bottle of wine that has aged and mellowed on the beloved alcohol shelf *hic*...nothing can beat the classics. a bottle of the finest chardonnay for this veritable *hic* shooter! and another just for me. *collapses in drunken stupor*",8.4
"not enough 1v1 qs servers. 2/10 would not buy again.",6.4
"in 1999, this was one of the games you played on internet cafes with friends, and it still is fun to play with friends, as long as they dont screen look.",7.8
"no good quality servers, and most people are hackers or get a cracked version of the game and threaten to ddos you. get cs:cz, cs:s, or cs:go because they have bots to play with if you cant even find a server. might have been good 15 years ago but now it has been left to rot.",2.9
"it has 13 years since it came out and a lot of people still play it. as you can see, gameplay is more important than graphics.",642.2
"after so many years the game is still playable and enjoyable, its one of the first most competitive fps game that i known and it still have pretty good player base.",161.2
"cs 1.6 is the best fps ever made. i call it the the game that started it all but you kids with your damn, new graphics and your call of duties....go to hell!!! buy this game and play you bunch of pansies!",166.3
"by far the best fps i played. to many hours lost to this game as a kid.",144.3
"epic game better than all other fps games exept csgo but if you dont care about graphics and love the competitive scene then play this game :)",4.3
"if you join the army or some special force, you have to buy your own gear. the heck?",139.8
"ok, ill be honest when i first got this game i was a little uneasy but i just played it today and this game is astoundingly great for either nostalga or somebody who want a fun experiance when not haveing such a good pc so id buy it. have fun",0.9
"i recommend this game if you play with your friends or at least on only steam servers.",15.0
"played this game since i was in hight school till now (cs 1.3). 1.6 is by far one of the best online fps competitive game of all time and wont disappoint.",1298.0
"very nice game. most addicted multiplayer game of all time!!",0.9
"this game is still popular ! i recommend it to everyone!",118.3
"classic and a must have game!!! i highly recommend this game to everyone who enjoys killing games! it a rather simple game with simple onjectives either to deactivate the bomb, kill the other players, or rescue hostages. in my opinion its worth every dollar! :d",0.9
"best fps game ever. played it for 13 years & still playing it, this game is just epic.",48.2
"hi >> where the d3d mode??? i dont have it ?? only open gl and sofrware???",5.0
"this game is basically just cod with bad graphics. i rate it 10/10",54.9
"best game ever, too bad there many cheaters on it.. r.i.p.",2162.2
"gg...but i cant play paintballl because of some errors :(",353.7
"best game in my opinon. i played a lot counter-strike , steam and non steam. i will play a lot of counter-strike in the future. i recommend the game but who doesnt know counter-strike right?",303.9
"it only but kinda good for its time but maybe then why on keep it the steem stoar jessa rhodes?",0.7
"greatest game ever made. fast paced action . choose between counter-terrorists and terrorists. plenty of guns and maps.",1146.3
"yes...i have done it...and at last i wana say this game is like a drug addiction.many ways to play in this game clan,pub,gungame,base bulding abd all kind of zombie games...simply i like clan play...its not enough to give your 100% in game..you have to do more better...this game is really awsm...i have no words to describe the game cs 1.6 specially",2330.8
"i always find myself coming back to play this game. a true classic",101.6
"yes, long live counter strike 1.6 - the best game ever.",1.1
"well known fps shooter game counter-strike will change your life! dont be lazy to pay 9 for such good game. i recommend you to try this game! seeya ingame :)",1780.2
"i can still make headshots so i still recommend this game to people out there! :d",7.1
"4th world graphics with a free spririted romp through illustrious landscapes makes this game a thumb thats shaking around and about to fall off after being shot with a glock so its still there but it hurts so good",74.0
"first a mod. then a game. then a series. now, a legend.",60.1
"my favorite fps shooter, i think i will never stop zooming because aim is not for me at all =] p.s im awper...",254.3
"the game whos have not so strong hardware overall this game rocks gots many server, many mods like - team death match, zombie mod, surf mod or just stay calm and play public servers.",1145.8
"if you are looking for a straight-forward shooter with confusing controls, this is it.",2.0
"a classic that never gets old. perfect action, tons of game modes and hours of fun fun fun fun fun fun. buy. just buy.",98.7
"the best online game.........it never gets old!!!!",39.4
"its ing counter-strike. what are you reading this for? buy it already.",0.7
"3d    .      (old school).     ,       counter-strike   ,      !   ,    ,    (  no steam). ,        .             public(),     .  !",23.1
"bes gaym evar mlgquickscopsmokeweederryday420doritosmountaindew2014m8",32.1
"this is my fav game and i like it so much .. its so good .. u should try it",1101.7
"hands down the best counter-strike ever made. it have the fun in it that no other game have. the feeling when u play for a example a warcraft server. the time you put in and playing that game for so long. dont buy cs:go. but this sh*t 10/10",85.3
"a simple 3d shooter game. needs a lot of skill, some strategy and some brain of course.",448.4
"the one of my favourite games of all time i played it since 2000 so it was a lot of fun for me to play if u dont have it buy it now!! ruined my social life too 11/10",193.1
"multikill, ultrakill, monster kill, godlike, h0ly  and unstoppable.",376.8
"call of duty is back again with another smashing hit, but its not called call of duty. you can shoot guns in this one too, and thats swell.",113.4
"swat is upset about the de_forge update because hes never played that map before :(",328.0
"best first person shooter to ever surface on to a pc or console. counter strike 1.6 is an old game but still very popular amongst pc gamers everywhere in the world. there are many clans and communities that still support this game, so its not hard to find a group of friends that enjoy playing. you can find various moded servers that include warcarft 3, call of duty moder warfare 3, zombies, american football, prop hunt, paint ball and many more!",935.9
"possibly one of the greatest first person shooting games ever made. try it out and see how you like it. too bad that numerous number of hackers are around these days, but not a probem if server admins are present. you can try maps like dust/dust2, assault, or even fy maps like snow and iceworld. awp maps are also great if you like scoping and killing opponents with one shot. maybe even go for some of the fun surfing maps that are still around. lastly, fyi it does take some time to find the optimal sensitivity setting that you play the best with.",218.4
"if you liked one point six of counter-strike you might have enjoyed coldplay. also, youre a ing hipster who needs to get off the gameboy and ing play a game that isnt older then my mother. bbqhtc - my mother is a saint...",10.1
"excellent action packed dynamic game, where you get to test your reflexes and meet and play online with your friends!",1443.3
"what can i say? my teenage years were in a large part defined by this game (pity about those hundreds of hours disappearing from record). this game is the reason i made a steam account to begin with. this game made me love online gaming (even if its a tough, one-way love). one of the first breakout e-sports (alongside starcraft) and a significant influence on the fps genre. a piece of gaming history. play it if only for that, and see for yourself.",59.6
"one of the most played and known games in the world. you cant get bored of this game. really recommand it.",649.8
"unlike cs:go, with getting expensive knives and later after you finally figure out how to use it you get shot by a noob. this game offers true russian language speaking lessons, i have now learned fluent russian and somehow learned german along the way. it works like a true russian language speaking (and german) simulator should, 8/8 m8.",5.7
"the best fps game ever made. lots of modes. lots of players. great fun!",32.2
"best fps competitive shooter on steam. better than cs source and cs global offensive. a lot of cool mods to. idk if they have leagues still but make a team with friends and have fun, or meet new people in public servers.",1521.9
"if u are bored and dont know what to do with your life play this. good mp.. alot of cheaters.. and can be downloaded for free. overall 3/10",37.8
"its a great game, but i dont recommend because nowadays there is a map rotativity of just two or three maps",9.4
"love this game to be honest, great game which has its ups and downs, base of my pc gaming career, best game franchise based off of half-life what can i say.",850.4
"finally i buy that game! awesome! :d (i`m not a valve`r now) >:)",515.9
"its really a one of the fabulous game i have ever played",16.6
"great game. you should pay up to $25 for this game.",49.2
"yes a good game if played in a good computers, awesome experience at 100 fps. will suggest a gaming mouse and a pad for best aiming",618.5
"counter strike is a game that teaches you how to use your eyes to there full potential. you must be a fast thinker and good at stratigic thought.",73.4
"screen problems.. it is sucking up.. cant put back the screen in original way after it gotten wider.. no opption at all.",1.2
"great game! this game shows you how fps has evolved into one of the most popular game genres. this game is old, has not many multiplayer servers and has graphics that arent the best, but i assure you that you will have some fun with it. if yoiu are getting this game because yiu are looking for a good fps, buy counter strike: global offensive or even better counter strike: complete.",1.7
"fun and highly addictive game. if you like fpss, then this game is for you.",3.1
"this game can show this think: a good game dont need good graphics",574.2
"this game is awesome. shoot face and impress the girls.",491.2
"although this game was made 100 years ago, it still retains its core value being a great fps shooter that requires team work and not just 360 no scoping. this game wouldnt mean anything to a 13 year old because the graphics arent great but to a person my age this game holds many hours in my heart. 8.5/10",534.9
"the most awesome counter-strike game ive ever played",46.4
"a classic and always will be! must get for classic game lovers!",4.3
"the classic. outstanding gameplay. best community.",218.0
"2nd best game from valve games after half-life 1, even with new valve games but this one is still amazing, played it for ages and still!",182.4
"what is there left to say when a game which is over a decade old is in top 10 of steams most played games list? timeless masterpiece. graphics are temporary, gameplay is forever (c)",24.7
"best online fps ever. the simplicity of this game makes it one of the most fun to play, with a match never the same to another. the steam version has no changes or bonuses whatsoever.",0.5
"best game ever. the joy it gives when playing with friends is unbelievable .",472.7
"probably the first game on my account ever (well the whole goldsrc pack but ya know)",0.6
"the original counter-strike, valve made a multiplayer masterpiece here; it is almost faultless, apart from its old graphics. 14/15 - perfect bar graphics",3.9
"not quite addicted about this game like others but i must praise it for its realistic like recoil of the weapons and the sounds but overall the game must rest some day an 8 out of 10 this game is not my style but still playng it with some friends when we try to prove who is better at giving head shots. :)",147.9
"best game of all times. hope it will have match making system like cs:go with a bit better graphics.",63.7
"amazing. although many pro players play it, and nobody speaks english.",14.5
"best ever in the century. no matter graphics, this game takes your gaming upto a higher level and brings you a better gaming sense. <3",76.7
"amazing game, will never get old. probably better than both cs:s and go because of the price and theyre all basically the exact same thing.",1.9
"it was one the best fps games back in a days.. would go back in time when this game was still popular 10/10",24.7
"this game... is great. no, seriously, this is an awesome game. however, it isnt quie worth 10 bucks, maybe 7.50, so either wait for a sale, or buy a retail copy and use the cd key. pros: -extremely fun -balanced weapons (except for the awp) -lots of servers & players -its classic -its not that big, its only about 400 mb. cons: -learning curve is a cliff. thats on fire. -not the best graphics (can be fixed with a texture pack) -no bots overall, i give this game an 8/10. now buy it, now!",23.7
"i really liked this game because its very good, many many servers and players you can play with i have some experience,but more memories when i first started to play this game. so i recommend it!!!!! to all its not some strong game that you will be in lag or your computer is weak and you cant on this game,so this game is very small and everyone can play it!",52.6
"a classic in the genre. still a lot of players playing it. not the best looking multiplayer fps out there, but very fun to play.",152.9
"the chat was overfilled with people blaming for hacks. i like it that way.",8.6
"nothing like the good old days with the classic of the classics, counter strike has been such a huge game for me, and also for the world as one of the most played multiplayer games on the internet, i remember like if it was yesterday the old days when i was a children playing lan games on the computer class with my classmates, and not forgetting when i learned to play it with the help of my older brother, it is such a nostalgic game and one of the best ive owned in my life. totally recommended to get back to the old days",11.1
"truely the evergreen game of all fps games. worth playing over and over again.",1.8
"doesnt need no intro.. i mean come on, this is cs1.6. the godfather of all competetive tactical shooters! best fps to date. _o_",74.3
"the granddad of all shooters! this game is the definition of excellent. this game may be old, but its still a great game to play. also, its really cheap!",219.3
"some of the best and worst nights of my life were spent on this game. long live long a.",14.8
"cs 1.6 one of the best and addictive fps games ever made",241.0
"oh! the classic counter-strike... the first and best fps ive played. it just brings sooo many memories playing with friends, so many laughs, etc.. if youve never played cs, please, just quit life!",27.8
"one of the best cs games, brings so many good memories :)",49.6
"just like warcraft iii, diablo ii, this is the game ill never forget. heaton is my favorite pro player, and microsoft intellimouse explorer 3.0 is my favorite mouse. ah!!! good old days.",1.1
"you have a choice of either curling up into a ball or falling on your face when you die. 10/10",0.4
"its counter-strike you point gun and shoot terrorists (or counter-terrorists if you prefer the ak) just dont cross the streams",10.9
"if you love walking on invisible blocks, this game is for you.",0.6
"really, this game requires skill. not for the casual gamer.",3.0
"this is best game in all world on-line games lalalala",286.1
"so much fun to play the origional to the game i like",25.9
"all-time classic game. will always be my number one counter strike version.",39.4
"this game teaches people why graphics dont matter.",808.1
"a cult classic of culminating counter-terror camaraderie",2.3
"no other game can match the simplicity of this game. easy to play; hard to master. just love it from the age of 8. best game ever for me.",1749.9
"so this game was released when i was still a sperm and still it has a huge popularity wich is insane no other game can do this ever. counter-strike ha totally changed all gamers lifes amazing.",14.4
"i really love this game. its one of my favourites. the game mode, those oldish graphics, the fun you can have with it... i met a lot of nice people because of this game, and its sad that most of the servers are full of cheaters now, but you will always find out some good servers even if theres no admins around. one of the best fps ever. 10/10",1216.5
"youve never played counter-strike, you dont deserve your computer.",22.0
"the 1st and best game i ever played in my entire life! <3 i ing love cs! <3 :d",2114.3
"warning : do not buy this game, if you do, youll never see the sunlight again !",915.2
"counter-strike is #1 game is world))))))))))))))))))))",977.0
"this game gave me a serious addiction until recently. its like a drug. dont play it :d!",1043.6
"counter strike: source is better... but i like the cover for this one better.....",2.3
"dis is an excellent game mindblowing cant leave without dis game",737.9
"this game will never be bested, my first game i played. growing up playing this game was amazing :d best game ever",395.1
"old school 10/10 shooter, good mods, goods maps, good fun, runs on all pc specs.",167.0
"played first time 13 years ago and got totally hooked up, awesum game.",1272.5
"just go for it.. u gonna love it! best lan/online multiplayer game.",54.9
"a classic multiplayer fps with many different servers for gamemodes, such as casual (hostage and defuse), deathmatch, and more. the community still lives after 10 years because it is such a great game.",91.9
"i played this for 6 years and still have to say that it is the best fps game ever made. it dosent need pretty graphics to be thrilling and entertaining at the same time. okay it has a very high learning curve but when your done with that its way to awesome :d",369.2
"awsomest and the most successful game created by valve....got addicted to it never mind...dont read dis ...dis was jst to complete steam task :3",235.4
"ok im not amazing at this game but it the best out of all of them. i think it takes a lot pratice to get decent lol well to me im not great but if you got a couple of friends, hey might as well play this game",67.8
"is an excelent game very addictive and entertaining!",142.5
"this is the best first person shooter ever. period.",105.9
"addictive multiplayer game for me from years. till date the only game i like to play online with friends. love it!",1122.0
"great game. a lot of people still playing, full/modded servers. its easy to get into, and its cheap",53.3
"old school game )) i really used to liked it but now i prefer counter strike global offensive",10.9
"its really nice game i know its old but its really still batter than call of duty",8.7
"best game ever !!!! cs 1.6 > all other cs`s !!!!!!!!!!!!!",433.7
"this game is great, but you can not put the gun target. i think that is the only downside the game is well thought otherwise.",1142.6
"counter strike is the best game!!!!!! i love counter-strike thx ---> minh le (gooseman) and jess cliffe (cliffe) !!!!!!! birthday: 19 june 1999",1469.1
"so, the original cs, where it all begun. great game which made a great series!",0.4
"the best game valve made after cs:go but the updates made the game very poor :( wish it could be like in the past",172.2
"the game is very fun for its age and i have had a lot of fun playing this. this game means a lot to me and to some of my friends. this game was my first ever multiplayer game when i started playing it in 2007, when i didnt have steam and had to pirate it, sadly. im fairly sad that it is dying, but it had a good run. 10/10",183.5
"this has been one of the best and most competitive fps for the past 17 years. its slowly dying, but still has an active community of 30,000 players daily.",1443.2
"awesome! this is a game that i had played just for the sake of play with friends but now i makes friends while playing . the game is solid , enjoyable , and yes.. a must have :d",297.1
"pfff.... nothing much too say the games old odseivly i dont reccomend it anymore but for the time this game was realised it truly shined.",4.8
"best game ever after 1.5, which is best game after 1.3",1301.4
"counter strike game 1.6 is a great game played by the company when the valve had the idea of launching on steam platform is one of my favorite games. note: the game deserves note 10, the structure and gameplay. features: a great game played in recent years by many players",728.6
"counter-strike its really amazing, but today really its bad we cant play good, just before are good. server are sh~# ppl are sh%$ really its bad people play free, play clean, play to your mode, and off hack, off cheating , off scripting, off all play fun :)",420.0
"klubpenguin1234abc: put the awp down you nuuub u suck uninstall the game trolliee341: i can keep this awp you 2 year old. klubpenguin1234abc: i will hack your webkinz account!!!!!",11.9
"cs is a awesome game with a friendly and mature online community. its one of the best games out there, and its a classic!!",10.6
"this game is just a classic. if you think you are a gamer you should know",7.5
"when i was 17 years old, i escaped 34 days from school to play this with my friends and i didnt pass in school that year . now its 11 years later and i still consider that year the best in my life . 11/10 would escape from school again .",48.6
"thats pefect to pro players with steam you can make screenshots and upload it on steam account and facebook too. thats got very good 3d settings that settings helps to low videocards . if you download it you can play original and good game with official files i like steam",257.5
"cs 1.5 or 1.6 was the birth place for me, to be a pc gamer - 10/10 !!",44.9
"i love this game. that was the first game where i was start and i love it forever <3",947.6
"i wouldnt recommend cs to anyone, not even my worst enemy.",0.5
"really good game.. its old but it is still good and funny.. mostly i enjoy playing modes like jailbreak/furien mode. i recomend this game.",1577.5
"one of the best games of all time. a staple in competitive and casual gaming. it pretty much paved the way for competitive team esports.",1012.9
"play the worlds number 1 online action game. engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. ally with teammates to complete strategic missions. take out enemy sites. rescue hostages. your role affects your teams success. your teams success affects your role.",1336.2
"i love counter strike, i should end it here. but ill be honest and say i grew up with source, wasnt old enough to experince 1.6 sadly. but giving it a try, its very different, having to buy ammo, see what the original maps looked like before being changed in source. and dealing with pros that somehow can deal with the game choppyness and inaccuracy. ill stick with source, but great game! 9/10",1.2
"this game ruined my life. its an awesome title! i never knew a game 14 years old would be so good and still, its active in the community! thats really nice! this game is a huge hit in the market and still there are lots of buyers. it is a little thought for a guy like me who just plays non fps games. but still, it is really interesting and amazing to play with friends and online too!",7.5
"this game is awesome, thanks valve for making it. i know its very old tho =d",529.6
"the game that started it all (well, almost)... simply a classic",89.9
"the predecessor of all fps games! try it out today!",635.9
"probably the best shooter ever made (and it will probably stay that way). this game literally changed the way how shooter games are today. well done valve, well done !",53.7
"an old cs 1.6 game that almost every gamer played.",1442.8
"i must have put 200 hours in this game, oh man those were the days. i miss you 1.3, lmao.",0.1
"cant call yourself a counter-strike player without trying this one out at least once. people are still playing it after about 15 years. just imagine how much support this game got from the community and how popular it became within the hearts of many players.",15.7
"dymau vse znaut ny razve 4to-to ly4we est` 4em counter strike 1.6",2115.2
"best 1st person shooter of all time. even all these years after its release, its still the game i end up playing. ive been playing cs off and on since 2005 and i still love it just as much. the gameplay is perfect and flows perfectly.",182.9
"best mulitplayer game ever made still god of multiplayer game",832.9
"great game, proving graphics arent everything. recommend buying the game and enjoying the pro experience!",476.6
"ahhh, the old faithful. work of art, timeless classic, masterpiece, timless work masterpiece of classic art. they say several things will survive a global nuclear meltdown... cockroaches, the sun, and counter-strike. !!!cockroach five man, coming to a tournament near you!!! cockroach/10... (8/10)",6.0
"best fps out there, no doubt. with so many different mods, maps and time it takes to get bored with this game, i just cant think of a better fps game. best of all, its all fun usually - except when you get kicked from a lithuanian/polish server for speaking english or asking to ban a wallhacker. 9/10 ...because server list is so big and many of the servers are full of bots, only serving purpose to redirect players to join someone elses server. it can be hard to find a real server.",71.2
"this is a good game i recommended to you. this game is old bath a good game for nolifers. if you play this i recommend a server ladie.lt this is a good server. this server is of lithuianian country.",234.7
"awesome game,i use to play cz before but now i realized cs 1.6 is by far the best game i ever played",154.0
"the counter strike 1.6 game cant be quit. easy to get used to the people so that he is unable to switch to cs: s, or cs: go. maybe the reason i think my favorite fps game.",1070.7
"play this game, is very good and playble, i recommend",2036.2
"a hell of a game :d (y) .. this game proves that graphics does not matter . 10/10",41.4
"best game ever...spent more than 10 happy years playing it. beware of cheaters tho. gl & hf",828.7
"i think its fun. havent aged very well, but still runs on modern computers without any problem. worth picking up if you find a good price for it. was also my first steam game, so what can i say? this game gets 7/10. still better than cs:go",43.4
"well i played my first game got in a lobby full of cheaters every single server a cheater. other then cheaters its a fine- !! game",20.9
"this is my fav game and i like it so much .. its so good .. u should try it",1101.7
"for more than 10 years this game still has billions of players playing it including me. possibility to create and customize your own game arena. the textures may not seem the best, but the gameplay and strategy really sucks you in. my first shooter game ive bought, only because of respect to developers.",938.3
"its not just a simple game! - this awesome game will never die  - cs 1.6 forever in our hearts! - cs 1.6 please stay alive! players united!  sea of emotions.. thx you, counter-strike 1.6. forever in my heart!",388.7
"i love cs 1.6 .. it is best game ever .................................... easy to play ..",1132.9
"best game ever, all the mods make the game worth buying and playing even in 2015!",968.9
"a hell of a game :d (y) .. this game proves that graphics does not matter . 10/10",41.4
"counter-strike can join in with golden eye in taking credit for defining the comman fps game as we know it today. its servers are still active over a decade of entertainment. you customize your gear then choose to either use tactics to disarm the bomb, or you can just rush in like an insane person, grip the hostages by the arm as you say follow me now!!!, and get them to safety. it is pure greatness. and the system requirements are not demanding, so virtualy any computer nowadays can run it.",7.0
"cs.16 its a good strategy onling game and i suggest you to buy it ! beacause cs.16 have a lot of skills and mods too,like (deathrun,jailbreak)etc.!!!!!!!!!!! maybe have not good graphics cause cs1.6 since 1999 but its the most popular game in the world..! so thank you to read my review!",294.2
"the multiplayer fps that started it all. might be a old game, but its better than cod, also, even though the graphics are , that doesnt mean the game is. instead of picking your loadout, you get in-game money to buy weapons from a menu. there are no attachments to the weapons. there isnt that much to say, but its still very good. final verdict 10/10 classic.",7.8
"launched the game, joined a random server , laughed about 43 minutes because of the graphics and animations, got rekt by some fgts , insulted them and their families , closed the game and laughed again because i acted ridiclous , opened the game again, rejoined the server, insulted them again , closed the game another time and laughed enough to cry a bit. one of the best gaming experiences i ever had. 9.9999999999999999999999999999999999999999999999/10 would get eye cancer because of the graphics again. its not a full 10 because there are no 499 knifes.",0.7
"awesome game ! really addicting ! a classic game that should never be put down !",842.2
"best fps of its time. really fun and great community.",10.8
"even though it came out over 10 years ago it is still a great game to play and the servers are filled with lots of players and the community lives on. i would recomend this game to anyone.",2.9
"this was my time (this is a legendary game of all time ...",7.2
"can enter only original, new mode surf ski server manages a unique mode who publishes a candidate for admin ielhhh join now =] 84.94.214.173:20889 $$$$$$ cs 1.6 $$$$$$",1703.0
"the best shooter,period.no game will ever come close to this one.love it!",1421.0
"very nice shooter game many things you can play:)) buy it!",234.2
"just one thing i would like to say is that i can live without my girl friend but not without counter strike. :) ;)",176.5
"great game with an active community! just dont expect to be playing any normal missions any time soon, i also enjoy the smoke in this installment, you can see through it if you walk right through it, also it is suprisingly difficult for the first installment, maybe im just bad, i dont know, so anyways get this game if you like team based fps if you dont like that genre, i reccomend you skip this one, 7/10",3.6
"the mother of all fpss around. definitely recommended.",1135.4
"highly addictive 3d oldschool fps game. everyone should know this game.",23.1
"theres nothing about counter-strike 1.6 that hasnt be said already, the game will always remain flawless in many gamers eyes throughout the world. tactiacl shooter at its finest, cs 1.6 offers not only perfectly balanced matches and good maps but intense sneaking, real quick scoping, amazing weaponry, strategies and so much more! it is the easiest game to just pick up and play, and it would totaly fit in things any human beings should try atleast once. list.",1121.1
"umm i guess this game is good? what to expect is trolls tryhards and bads and umm..nope that sums up all the people who play this 11 + year old game.",2609.9
"nice game, great gameplay, graphics is poor as hell",13.8
"one of the most played steam games, even now it still is. great game to pick up if you own csgo, to see where it all started.",3.6
"i play this game since 2001 and i still cant stop coming back:) its the best game ever!",19.3
"if you pick up this game now, you will most probably get wrecked by people who have mastered the game. just a warning. bloody good game though.",4.8
"what can i say ? most played fps ever with a reason",41.5
"best game 10/10 . if you have time you should play it :) worth its money,even for an old game,still rocking the shooters market.",1600.9
"the game is too lagy i got rip off. i going to play mega man 6, bros.",0.8
"best game ever made... domination of movemenet, shooting mechanics - recoil... exaclty what a fps game need... when developers of this game genre learn that this 2 things are the most inportant for good fps, they will make a game as good as cs 1.6 is... cs:go does not have these major aspects, and doesnt deserve name of counter-strike (imo). as a third very important thing for fps game, i would say the animations... the animations of player models such as runnig, walking, crouching, gun holding/fireing/reloading etc... graphics isnt so important, doesnt need to be sooo good, but decent due to visibility...",789.7
"the great classic. this is my favorite fps of all time next to team fortress.",111.5
"i spent 1200 hours on testing plugins i made. 10/10",1769.2
"i played a lot of games.i tried games with advanced mechanics,fancy graphics.i tried mods and all guides.still,i never catch the feeling i get with counter strike.it is plain and fair.i love the purity of it.its also absolutely fair.no skillpoints,no classes,no glamour-only gloss.it is the ultimate first person shooter.simply the best ever.",64.6
"best online played game no one can beat this game :d",113.0
"listen, this game may be old, but it still has its charms, i mean sure, the quality was low but the game was still awesome just like its sequels (including global offensive).",1.3
"revolutionary new game for 2012, better graphics than cod",0.6
"simply the legendary mulitiplayer first person shooter. it has now become reduced to thousands of servers full of tens of thousands of counter-terrorist and terrorist bots in a perpetual endless war spamming their radio commands killing each other mainly on de_dust2 the only full servers are ing br spamming the chats u gib me monies or i repot u huhuhuehue hue hue hue jajajajjajajajajja jaja ja ja",219.3
"i grew up with this game,best children memories , new friend , adventures. this game will stay on my heart.",90.9
"when you crouch, you lift your feet in the air and fall to the ground. 10/10",59.4
"really good game.. its old but it is still good and funny.. mostly i enjoy playing modes like jailbreak/furien mode. i recomend this game.",1577.5
"this game although old still is very good game and it takes actrually some skill in it to",32.2
"best game ever !! i would recomand this game to everyone.",1137.1
"obviously the best game ever made. was, is, and will be the best.",55.2
"this is the og game. #classic. #oldschool. the godfather of fps shooters. theres a reason why it still has a strong playerbase, even stronger than its successor cs:source. even with cs:go out, it still has a healthy number of players. the gameplay and balance is still unrivaled. this was the platform valve used to become the powerhouse it is today. highly recommend even in 2014.",1178.7
"this is a good game for kids as its not real life graficts. and servers with mods are sometimes good.",49.4
"this game is old as , but its better than cs:s but csgo.",1.2
"heres my story, i went over to my friends house one day, he was playing cs. i tried it for myself, i was instantly hooked and have been for over 10 years with the counter strike franchise. best online action franchise ever for the pc in my opinion. counter strike is like a drug that you will never be cured from, trust me.",0.6
"all-time classic game. will always be my number one counter strike version.",39.4
"it was better before 2010 when there were not so many hackers. now is full of hackers... in cs:go are like 30%-50% of hackers but in cs 1.6 there are over 60% hackers. poor game now.",19.5
"the game is good, but not a lot of people play the original anymore. if you dont have any friends who play this one, stick to cs source, because the few servers in the original that are populated are not exactly your standard modes usually. but a good competitive shooter none-the-less",1.2
"this is where i started with. this never gets old.",37.1
"this game is dosent good when i play on server dosent work and say : time out ",34.8
"awesome game. best fps game ever... you are gonna need some serious skills for this game.",686.5
"a very good game indeed..... proves that graphics dont matter, gameplay does",8.1
"this game is awsume ,graphics dosent matter for a gamer ;)",310.5
"yeap. its the game that covered all my life. ive it when i was 6 and it makes me much more relaxed than everything.",530.1
"very nice game! if you wanna be good cs:go players you must start from this game!",14.9
"cs for life, 10 years playin cant find a replacement.",599.3
"simply the best game ive ever played (and possibly will ever)",277.2
"best fps game ever made and works great on mini laptops! :d",8.0
"best game ever !!!! cs 1.6 > all other cs`s !!!!!!!!!!!!!",433.7
"this is still the best fps out there. it has not undergone significant changes and therefore remains good and competitive, but only on esea coz apparently the valves support for the vac on public servers no longer works since cs:go has taken place over the professional scene. you know, its a dirty strategy for old school players to buy and enter in the cs:go world. so if you want enjoy this game atm, you must spend money and raise your level, coz if you plan to play on public servers youll only see lots of cheaters and id lans lol. valve should update vac for cs 1.6",1314.4
"good old game.. stil alive! gathers, or other servers.. mixes, irc chaneels... good memories :)",10.5
"ive been playing the original cs for years, and its still one of my favorite multiplayergames.",27.2
"a classic from the heyday of quake, warcraft 3, and brood wars. the game that gave e-sports a face and a true legend in its own right. still rocking 13 years later with one of the biggest communities on steam. the one, the only, counnnnnnterrr-strikkkkkkkeeeeee!",294.5
"counter strike is a great game. even though it has outdated graphics it still has great gameplay. there are different game modes. 1 is where you have to defuse a bomb or plant a bomb and the other you have to rescue hostages and thats just to name a few. you will definetley enjoy playing this game.",4.3
"what to say ? the game is amazing ! this game is my past ! :)",73.5
"a game which will never bore anyone.. i never tire of playing this game..been 8 years and still counting..life as a cs player rocks..",568.4
"probably the first game on my account ever (well the whole goldsrc pack but ya know)",0.6
"i love counter strike. i have played it since my cousin nickname: mafia al capone showed me. i now have played counter strike off and on for about 8 years now. keep it going valve and steam.",386.1
"this game is the best action shooter ever made, its gameplay is very well balanced and you have many options and tactics to do. actually, if you play cs:go, then this game is exactly the same except that the graphics are from 2000. but this does not matter. gameplay is far more enjoyable then graphics! and if steam was built aound this game, well, then it must be some good stuff.",16.8
"this game took me away from csgo....this game is amazing.. i really recommend this game even if it isnt good looking all that matters is the gameplay and by far i really liked the gameplay of the original cs",3.5
"the quentissential competitve fps. get it you wont regret it, unless you suck balls.",6.5
"i will never stop playing this  game...i love it!!!!!! ^_*",455.2
"it was the lol of fps during quakes heyday, funny how its considered hardcore now the sounds of any west coast us server is like going to a working class latino neighborhood eyy foo they all goin b wtf  fucc u chu wana fite holmes??",231.4
"best ever shooting game played in my life i <3 with this game.....",1016.7
"instead of writing a long, drawn out, tl;dr review, ill just give a summary of what that review would be: best game ever.",1015.4
"still a lot of people playing 1.6, lots of fun with a good community.",72.4
"same old cs... good game, one of the best shooters of all time. nowadays its graphics seems a little outdated. but hl engine still works pretty nice. still better and less robotic than cs:go.",71.3
"this game has a odd aiming system compared to csgo and css so this is a true classic and it is still fun today but it does show its age a little. 8.9/10",4.5
